,사고번호,발생일시,발생요일,발생시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,위도,경도
42,2010000000000000,2013년 7월 22일 23시,월요일,부산광역시 연제구 연산동,중상사고,0,3,0,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,26세,상해없음,승용,남,33세,중상,35.178041,129.107213
43,2010000000000000,2013년 7월 29일 17시,월요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차량단독 - 공작물충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,58세,상해없음,,,,,35.175543,129.080436
44,2010000000000000,2013년 8월 9일 00시,금요일,부산광역시 연제구 연산동,경상사고,0,0,2,0,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,39세,상해없음,승용,남,43세,상해없음,35.185946,129.082708
45,2010000000000000,2013년 8월 10일 00시,토요일,부산광역시 연제구 거제동,중상사고,0,2,0,0,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,남,32세,중상,35.19602,129.080048
46,2010000000000000,2013년 8월 11일 01시,일요일,부산광역시 연제구 거제동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,원동기,남,57세,경상,승용,남,61세,상해없음,35.181614,129.068954
47,2010000000000000,2013년 8월 18일 04시,일요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 측면직각충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,48세,상해없음,승용,남,63세,상해없음,35.174668,129.08647
48,2010000000000000,2013년 8월 24일 22시,토요일,부산광역시 연제구 연산동,경상사고,0,0,2,0,차대차 - 추돌 - 진행중,신호위반,포장 - 습기,비,교차로 - 교차로안,승용,남,31세,상해없음,승용,남,59세,경상,35.186129,129.081755
49,2010000000000000,2013년 9월 3일 07시,화요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 측면직각충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,21세,상해없음,승용,남,37세,경상,35.192481,129.089852
50,2010000000000000,2013년 9월 6일 21시,금요일,부산광역시 연제구 거제동,경상사고,0,0,2,0,차대차 - 추돌 - 진행중,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,44세,상해없음,승용,남,67세,경상,35.187338,129.07696
51,2010000000000000,2013년 9월 14일 16시,토요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차량단독 - 전도전복,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,원동기,남,65세,중상,,,,,35.180134,129.088215
52,2010000000000000,2013년 9월 15일 02시,일요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차량단독 - 공작물충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,22세,상해없음,,,,,35.185191,129.103979
