,사고번호,발생일시,발생요일,발생시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,위도,경도
182,2017051500100521.0,2017년 5월 15일 19시,월요일,부산광역시 동래구 명장동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,40세,상해없음,승용,남,54세,경상,35.206866999999995,129.102152
183,2017051600100017.0,2017년 5월 16일 00시,화요일,부산광역시 동래구 명장동,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,24세,부상신고,승용,여,41세,상해없음,35.212447,129.093411
184,2017051700100166.0,2017년 5월 17일 09시,수요일,부산광역시 동래구 온천동,경상사고,0,0,4,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,53세,경상,35.213941999999996,129.076206
185,2017052600100688.0,2017년 5월 26일 22시,금요일,부산광역시 동래구 온천동,중상사고,0,1,3,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,25세,상해없음,승용,여,53세,경상,35.216996,129.078537
186,2017061000100104.0,2017년 6월 10일 06시,토요일,부산광역시 동래구 수안동,사망사고,1,0,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,21세,상해없음,자전거,남,71세,사망,35.201264,129.086556
187,2017061000100598.0,2017년 6월 10일 22시,토요일,부산광역시 동래구 안락동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,34세,상해없음,이륜,남,24세,경상,35.200390999999996,129.100598
188,2017061400100086.0,2017년 6월 14일 06시,수요일,부산광역시 동래구 온천동,중상사고,0,1,0,0,차대차 - 후진중충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,37세,상해없음,화물,남,64세,중상,35.205908,129.07441799999998
189,2017061500100274.0,2017년 6월 15일 12시,목요일,부산광역시 동래구 명장동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,59세,상해없음,승용,남,56세,경상,35.204403000000006,129.10127
190,2017061500100644.0,2017년 6월 15일 23시,목요일,부산광역시 동래구 명륜동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,원동기,남,20세,상해없음,보행자,남,61세,중상,35.207828000000006,129.082018
191,2017061600100155.0,2017년 6월 16일 09시,금요일,부산광역시 동래구 낙민동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,51세,상해없음,승용,남,23세,경상,35.200173,129.09085
192,2017062100100260.0,2017년 6월 21일 13시,수요일,부산광역시 동래구 명륜동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,59세,상해없음,승용,남,45세,경상,35.213809000000005,129.090276
193,2017062600100523.0,2017년 6월 26일 20시,월요일,부산광역시 동래구 수안동,중상사고,0,2,1,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,55세,상해없음,승용,여,53세,중상,35.20146,129.085327
194,2017070500100483.0,2017년 7월 5일 19시,수요일,부산광역시 동래구 사직동,중상사고,0,1,0,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,교차로 - 교차로안,원동기,남,67세,상해없음,원동기,남,29세,중상,35.196236,129.063434
195,2017071500100041.0,2017년 7월 15일 01시,토요일,부산광역시 동래구 명장동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,36세,상해없음,승용,남,46세,상해없음,35.20409,129.104467
196,2017072400100477.0,2017년 7월 24일 19시,월요일,부산광역시 동래구 사직동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,49세,상해없음,승용,남,35세,경상,35.201949,129.070153
197,2017080700100028.0,2017년 8월 7일 00시,월요일,부산광역시 동래구 온천동,경상사고,0,0,1,0,차량단독 - 전도전복 - 전도,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,48세,경상,,,,,35.212872999999995,129.051524
198,2017081200100069.0,2017년 8월 12일 02시,토요일,부산광역시 동래구 사직동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,41세,상해없음,승용,남,55세,경상,35.192324,129.059402
199,2017081700100596.0,2017년 8월 17일 23시,목요일,부산광역시 동래구 온천동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승합,남,28세,상해없음,승용,남,47세,경상,35.211335,129.078632
200,2017082600100162.0,2017년 8월 26일 08시,토요일,부산광역시 동래구 안락동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,40세,상해없음,승용,남,37세,경상,35.196618,129.10412
201,2017082600100244.0,2017년 8월 26일 11시,토요일,부산광역시 동래구 안락동,중상사고,0,2,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,29세,상해없음,승용,남,40세,중상,35.197527,129.095701
202,2017091600100516.0,2017년 9월 16일 19시,토요일,부산광역시 동래구 사직동,경상사고,0,0,8,0,차대차 - 추돌,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,승용,남,37세,상해없음,승용,남,46세,경상,35.195457,129.059483
203,2017092600100703.0,2017년 9월 26일 23시,화요일,부산광역시 동래구 사직동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,흐림,교차로 - 교차로안,이륜,남,58세,상해없음,이륜,남,17세,경상,35.197846999999996,129.058818
204,2017100100100129.0,2017년 10월 1일 08시,일요일,부산광역시 동래구 수안동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,32세,상해없음,승용,남,50세,경상,35.199618,129.084677
205,2017100100100586.0,2017년 10월 1일 23시,일요일,부산광역시 동래구 온천동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로부근,화물,남,55세,상해없음,승용,남,40세,경상,35.205622999999996,129.069345
206,2017100200100059.0,2017년 10월 2일 02시,월요일,부산광역시 동래구 온천동,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,원동기,남,19세,부상신고,승용,남,57세,상해없음,35.215821999999996,129.077714
207,2017101500100481.0,2017년 10월 15일 22시,일요일,부산광역시 동래구 안락동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,52세,상해없음,이륜,남,18세,경상,35.199442,129.104851
208,2017102100100529.0,2017년 10월 21일 17시,토요일,부산광역시 동래구 온천동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,57세,상해없음,승용,남,54세,경상,35.209033000000005,129.066074
209,2017102100100752.0,2017년 10월 21일 23시,토요일,부산광역시 동래구 명륜동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,원동기,남,51세,중상,승용,남,35세,상해없음,35.213448,129.092617
210,2017102700100533.0,2017년 10월 27일 18시,금요일,부산광역시 동래구 수안동,경상사고,0,0,5,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,58세,상해없음,승용,남,37세,경상,35.194792,129.089176
211,2017102800100025.0,2017년 10월 28일 00시,토요일,부산광역시 동래구 명륜동,경상사고,0,0,1,0,차대사람 - 차도통행중,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,46세,상해없음,보행자,남,27세,경상,35.206309000000005,129.081857
212,2017110200100024.0,2017년 11월 2일 00시,목요일,부산광역시 동래구 명륜동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,이륜,남,26세,상해없음,보행자,남,37세,중상,35.209579999999995,129.082446
213,2017110400100553.0,2017년 11월 4일 20시,토요일,부산광역시 동래구 명륜동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,34세,상해없음,보행자,남,40세,중상,35.216511,129.086591
214,2017111100100148.0,2017년 11월 11일 08시,토요일,부산광역시 동래구 온천동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,19세,상해없음,승용,남,40세,경상,35.217323,129.073815
215,2017111900100464.0,2017년 11월 19일 21시,일요일,부산광역시 동래구 명장동,경상사고,0,0,7,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,36세,상해없음,승용,남,33세,경상,35.204646999999994,129.10724299999998
216,2017112000100539.0,2017년 11월 20일 18시,월요일,부산광역시 동래구 안락동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,59세,상해없음,승용,남,49세,경상,35.194633,129.11095500000002
217,2017112300100067.0,2017년 11월 23일 02시,목요일,부산광역시 동래구 온천동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,40세,상해없음,승용,남,62세,경상,35.205515999999996,129.068093
218,2017112300100099.0,2017년 11월 23일 06시,목요일,부산광역시 동래구 명장동,중상사고,0,1,0,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,39세,상해없음,승용,남,63세,중상,35.210328000000004,129.105032
219,2017112600100476.0,2017년 11월 26일 23시,일요일,부산광역시 동래구 온천동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,상해없음,승합,남,61세,경상,35.21608,129.082227
220,2017112700100066.0,2017년 11월 27일 05시,월요일,부산광역시 동래구 온천동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,34세,상해없음,승용,남,48세,중상,35.205017,129.076638
221,2017112900100575.0,2017년 11월 29일 22시,수요일,부산광역시 동래구 온천동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,38세,상해없음,승용,남,21세,경상,35.219084,129.08157
222,2017120600100066.0,2017년 12월 6일 02시,수요일,부산광역시 동래구 명륜동,부상신고사고,0,0,0,1,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,원동기,남,25세,부상신고,승용,남,27세,상해없음,35.205141999999995,129.08006899999998
223,2017121500100608.0,2017년 12월 15일 22시,금요일,부산광역시 동래구 온천동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,25세,상해없음,보행자,여,68세,중상,35.205505,129.068026
224,2017121500100638.0,2017년 12월 15일 23시,금요일,부산광역시 동래구 명륜동,중상사고,0,1,0,0,차대사람 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,원동기,남,48세,상해없음,보행자,여,46세,중상,35.210578999999996,129.082596
225,2017122100100048.0,2017년 12월 21일 01시,목요일,부산광역시 동래구 사직동,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,36세,상해없음,화물,남,56세,중상,35.199524,129.074863
226,2017122800100493.0,2017년 12월 28일 22시,목요일,부산광역시 동래구 온천동,사망사고,1,2,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,47세,상해없음,보행자,남,61세,사망,35.222195,129.08532
227,2020000000000000.0,2017년 1월 4일 21시,수요일,부산광역시 강서구 범방동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,이륜,남,61세,상해없음,승용,남,41세,경상,35.156267,128.88489199999998
228,2020000000000000.0,2017년 1월 8일 22시,일요일,부산광역시 강서구 대저2동,중상사고,0,3,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,33세,상해없음,승용,남,35세,경상,35.157127,128.944587
229,2020000000000000.0,2017년 1월 14일 23시,토요일,부산광역시 강서구 신호동,경상사고,0,0,2,0,차대차 - 정면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,42세,상해없음,승용,여,29세,경상,35.085665000000006,128.87989199999998
230,2020000000000000.0,2017년 1월 19일 05시,목요일,부산광역시 강서구 대저1동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,28세,경상,승용,남,59세,상해없음,35.211689,128.973921
231,2020000000000000.0,2017년 2월 11일 19시,토요일,부산광역시 강서구 봉림동,중상사고,0,2,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,34세,상해없음,승용,여,46세,중상,35.176719,128.88831100000002
232,2020000000000000.0,2017년 2월 22일 19시,수요일,부산광역시 강서구 강동동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 젖음/습기,비,단일로 - 기타,화물,남,58세,상해없음,승용,여,29세,경상,35.219766,128.93268
233,2020000000000000.0,2017년 2월 25일 00시,토요일,부산광역시 강서구 송정동,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,34세,상해없음,승용,여,27세,경상,35.088976,128.839443
234,2020000000000000.0,2017년 2월 25일 02시,토요일,부산광역시 강서구 대저2동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,42세,상해없음,승용,남,35세,중상,35.130232,128.943667
235,2020000000000000.0,2017년 3월 4일 05시,토요일,부산광역시 강서구 대저1동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,40세,상해없음,화물,남,52세,경상,35.242622,128.983747
236,2020000000000000.0,2017년 3월 29일 20시,수요일,부산광역시 강서구 대저1동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,51세,중상,승용,남,66세,상해없음,35.213781,128.94866399999998
237,2020000000000000.0,2017년 4월 6일 23시,목요일,부산광역시 강서구 녹산동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 젖음/습기,흐림,교차로 - 교차로부근,승용,남,47세,상해없음,화물,남,47세,경상,35.103978999999995,128.88778
238,2020000000000000.0,2017년 5월 6일 05시,토요일,부산광역시 강서구 대저1동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 젖음/습기,흐림,단일로 - 기타,승용,남,49세,상해없음,승용,남,78세,경상,35.21947,128.96407
239,2020000000000000.0,2017년 5월 12일 20시,금요일,부산광역시 강서구 송정동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,48세,상해없음,보행자,남,31세,중상,35.088972,128.85701699999998
240,2020000000000000.0,2017년 6월 7일 21시,수요일,부산광역시 강서구 강동동,경상사고,0,0,1,0,차량단독 - 전도전복 - 전도,안전운전불이행,포장 - 건조,맑음,기타 - 기타,이륜,남,54세,경상,,,,,35.195796,128.91347
241,2020000000000000.0,2017년 7월 6일 20시,목요일,부산광역시 강서구 녹산동,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,포장 - 젖음/습기,흐림,단일로 - 기타,승용,남,48세,경상,,,,,35.120915000000004,128.89680900000002
242,2020000000000000.0,2017년 7월 8일 05시,토요일,부산광역시 강서구 대저1동,중상사고,0,1,0,0,차대차 - 추돌,안전거리미확보,포장 - 젖음/습기,흐림,단일로 - 기타,승용,남,31세,상해없음,화물,남,64세,중상,35.16185,128.91700500000002
243,2020000000000000.0,2017년 7월 22일 03시,토요일,부산광역시 강서구 명지동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,31세,상해없음,승용,여,52세,경상,35.109419,128.931062
244,2020000000000000.0,2017년 7월 31일 11시,월요일,부산광역시 강서구 대저1동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,62세,상해없음,화물,남,71세,경상,35.220171,128.99136000000001
245,2020000000000000.0,2017년 8월 1일 06시,화요일,부산광역시 강서구 송정동,중상사고,0,1,2,0,차대차 - 측면충돌,과속,포장 - 건조,맑음,단일로 - 기타,승용,남,49세,경상,승용,여,68세,중상,35.088978999999995,128.87055800000002
246,2020000000000000.0,2017년 8월 3일 07시,목요일,부산광역시 강서구 천성동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 터널,승용,남,61세,상해없음,승용,남,35세,경상,35.019732,128.796532
247,2020000000000000.0,2017년 8월 4일 14시,금요일,부산광역시 강서구 강동동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,65세,상해없음,화물,남,37세,경상,35.217978,128.937186
248,2020000000000000.0,2017년 8월 6일 22시,일요일,부산광역시 강서구 송정동,경상사고,0,0,1,0,차량단독 - 전도전복 - 전도,안전운전불이행,비포장 - 기타,맑음,기타 - 기타,이륜,남,48세,경상,,,,,35.099878000000004,128.84208700000002
249,2020000000000000.0,2017년 8월 15일 20시,화요일,부산광역시 강서구 신호동,중상사고,0,2,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,31세,상해없음,보행자,남,50세,중상,35.084973,128.873043
250,2020000000000000.0,2017년 8월 26일 00시,토요일,부산광역시 강서구 송정동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,60세,상해없음,승용,남,31세,경상,35.102678999999995,128.83944499999998
251,2020000000000000.0,2017년 9월 11일 16시,월요일,부산광역시 강서구 명지동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,58세,상해없음,승용,남,42세,경상,35.086631,128.903722
252,2020000000000000.0,2017년 9월 14일 19시,목요일,부산광역시 강서구 강동동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,61세,상해없음,승용,남,52세,경상,35.17989,128.917932
253,2020000000000000.0,2017년 9월 15일 03시,금요일,부산광역시 강서구 명지동,중상사고,0,3,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,20세,중상,이륜,남,65세,중상,35.09191,128.922632
254,2020000000000000.0,2017년 9월 19일 20시,화요일,부산광역시 강서구 대저1동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,49세,상해없음,이륜,남,70세,중상,35.214337,128.979288
255,2020000000000000.0,2017년 11월 5일 03시,일요일,부산광역시 강서구 생곡동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,28세,상해없음,승용,남,50세,경상,35.141469,128.874116
256,2020000000000000.0,2017년 11월 9일 07시,목요일,부산광역시 강서구 명지동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,36세,상해없음,승용,남,39세,경상,35.089044,128.89633700000002
257,2020000000000000.0,2017년 11월 11일 16시,토요일,부산광역시 강서구 강동동,중상사고,0,1,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,52세,상해없음,승용,여,39세,중상,35.217935,128.937874
258,2020000000000000.0,2017년 12월 2일 23시,토요일,부산광역시 강서구 명지동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,59세,상해없음,승용,남,36세,경상,35.112209,128.932592
259,2020000000000000.0,2017년 12월 5일 19시,화요일,부산광역시 강서구 강동동,중상사고,0,1,3,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,53세,상해없음,승용,여,42세,중상,35.168341999999996,128.894375
260,2020000000000000.0,2017년 12월 9일 04시,토요일,부산광역시 강서구 대저1동,사망사고,1,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,38세,상해없음,화물,남,65세,사망,35.220223,128.991388
261,2020000000000000.0,2017년 12월 21일 21시,목요일,부산광역시 강서구 명지동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,48세,상해없음,보행자,남,52세,중상,35.084334000000005,128.90938799999998
262,2020000000000000.0,2017년 1월 13일 21시,금요일,부산광역시 금정구 남산동,중상사고,0,1,1,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,64세,상해없음,승용,남,65세,중상,35.269619,129.092712
263,2020000000000000.0,2017년 1월 17일 02시,화요일,부산광역시 금정구 부곡동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,25세,상해없음,보행자,남,48세,중상,35.229212,129.089783
264,2020000000000000.0,2017년 1월 20일 03시,금요일,부산광역시 금정구 부곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,원동기,남,17세,경상,승용,남,48세,기타불명,35.218866999999996,129.09524
265,2020000000000000.0,2017년 1월 21일 04시,토요일,부산광역시 금정구 부곡동,중상사고,0,2,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,43세,상해없음,승용,남,68세,경상,35.239241,129.092609
266,2020000000000000.0,2017년 1월 21일 06시,토요일,부산광역시 금정구 장전동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,48세,상해없음,승용,남,36세,경상,35.225444,129.088379
267,2020000000000000.0,2017년 1월 22일 20시,일요일,부산광역시 금정구 부곡동,중상사고,0,1,0,0,차량단독 - 공작물충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,원동기,남,62세,중상,,,,,35.221125,129.09519
268,2020000000000000.0,2017년 1월 24일 23시,화요일,부산광역시 금정구 서동,경상사고,0,0,1,1,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 교량,승합,남,33세,부상신고,화물,남,68세,경상,35.217407,129.11882
269,2020000000000000.0,2017년 1월 28일 01시,토요일,부산광역시 금정구 서동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로안,승용,남,44세,상해없음,승용,남,65세,경상,35.214129,129.10834499999999
270,2020000000000000.0,2017년 2월 12일 03시,일요일,부산광역시 금정구 금성동,사망사고,1,0,0,0,차량단독 - 공작물충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,24세,사망,,,,,35.251128,129.050722
271,2020000000000000.0,2017년 2월 18일 23시,토요일,부산광역시 금정구 장전동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,33세,상해없음,보행자,여,23세,중상,35.223546999999996,129.087729
272,2020000000000000.0,2017년 2월 23일 23시,목요일,부산광역시 금정구 청룡동,중상사고,0,1,0,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,22세,상해없음,승용,여,53세,중상,35.274757,129.09260700000002
273,2020000000000000.0,2017년 3월 11일 01시,토요일,부산광역시 금정구 장전동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,29세,상해없음,승용,여,28세,경상,35.224616999999995,129.085598
274,2020000000000000.0,2017년 3월 18일 05시,토요일,부산광역시 금정구 장전동,중상사고,0,1,0,0,차량단독 - 공작물충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,원동기,남,22세,상해없음,,,,,35.229574,129.082842
275,2020000000000000.0,2017년 4월 6일 11시,목요일,부산광역시 금정구 부곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로부근,승용,남,64세,상해없음,승용,남,54세,경상,35.2298,129.092318
276,2020000000000000.0,2017년 4월 8일 08시,토요일,부산광역시 금정구 부곡동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,36세,상해없음,보행자,남,43세,경상,35.220572,129.086993
277,2020000000000000.0,2017년 4월 26일 06시,수요일,부산광역시 금정구 서동,중상사고,0,1,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 젖음/습기,비,교차로 - 교차로안,승용,남,41세,상해없음,이륜,남,41세,경상,35.215963,129.10728400000002
278,2020000000000000.0,2017년 4월 27일 03시,목요일,부산광역시 금정구 부곡동,경상사고,0,0,2,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,48세,경상,35.224703000000005,129.091515
279,2020000000000000.0,2017년 4월 27일 07시,목요일,부산광역시 금정구 부곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,45세,상해없음,승용,남,38세,경상,35.234889,129.089688
280,2020000000000000.0,2017년 4월 30일 02시,일요일,부산광역시 금정구 부곡동,경상사고,0,0,1,0,차량단독 - 전도전복 - 전도,기타,포장 - 건조,맑음,교차로 - 교차로안,원동기,남,26세,경상,,,,,35.230856,129.092467
281,2020000000000000.0,2017년 5월 5일 19시,금요일,부산광역시 금정구 구서동,중상사고,0,1,1,0,차대차 - 정면충돌,중앙선침범,포장 - 젖음/습기,비,단일로 - 기타,승용,남,57세,상해없음,승용,남,73세,중상,35.2504,129.08778999999998
282,2020000000000000.0,2017년 5월 9일 06시,화요일,부산광역시 금정구 두구동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,여,64세,상해없음,승용,여,59세,중상,35.298126,129.103396
283,2020000000000000.0,2017년 6월 7일 21시,수요일,부산광역시 금정구 장전동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로안,승용,남,31세,상해없음,승용,남,29세,경상,35.22997,129.08633799999998
284,2020000000000000.0,2017년 6월 11일 07시,일요일,부산광역시 금정구 구서동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,34세,상해없음,승용,남,56세,경상,35.246840999999996,129.093616
285,2020000000000000.0,2017년 6월 19일 17시,월요일,부산광역시 금정구 구서동,중상사고,0,1,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,56세,상해없음,승합,남,50세,중상,35.256496000000006,129.087743
